Sido,Gungu,Name
경상남도,거제시,거제관광호텔한양(주)
경상남도,거제시,거제도해수온천
경상남도,거제시,거제맹종죽테마공원
경상남도,거제시,거제박물관
경상남도,거제시,거제뷰컨트리클럽
경상남도,거제시,거제삼성호텔
경상남도,거제시,거제시농업개발원
경상남도,거제시,거제요트학교
경상남도,거제시,거제자연휴양림
경상남도,거제시,거제칠천도크루즈(칠천도~거가대교 코스)
경상남도,거제시,계도어촌체험마을
경상남도,거제시,계룡산(거제공고 등산로입구)
경상남도,거제시,공곶이
경상남도,거제시,구조라해수욕장
경상남도,거제시,김영삼전대통령생가·기록전시관
경상남도,거제시,노자산(학동 고개 입구)
경상남도,거제시,농소해수욕장
경상남도,거제시,다대어촌체험마을
경상남도,거제시,대우조선해양
경상남도,거제시,덕원해수욕장
경상남도,거제시,덕포해수욕장
경상남도,거제시,도장포어촌체험마을
경상남도,거제시,드비치골프클럽
경상남도,거제시,망산(저구삼거리입구)
경상남도,거제시,매물도 유람선(선착장~매물도 코스)
경상남도,거제시,명사해수욕장
경상남도,거제시,문동휴양림
경상남도,거제시,문동휴양지
경상남도,거제시,물안해수욕장
경상남도,거제시,미남크루즈해양관광(주)(고현~가조도 코스)
경상남도,거제시,바람의 언덕
경상남도,거제시,산방산비원
경상남도,거제시,삼성중공업
경상남도,거제시,신선대
경상남도,거제시,쌍근어촌체험마을
경상남도,거제시,씨라인
경상남도,거제시,여차해수욕장
경상남도,거제시,오션베이
경상남도,거제시,옥포대첩기념공원
경상남도,거제시,와현해수욕장
경상남도,거제시,우제봉 전망대
경상남도,거제시,이수도어촌체험마을
경상남도,거제시,자연예술랜드
경상남도,거제시,장사도 유람선(선착장~장사도 코스)
경상남도,거제시,조선해양문화관
경상남도,거제시,죽림해수욕장
경상남도,거제시,지심도
경상남도,거제시,청마기념관
경상남도,거제시,칠천량해전공원
경상남도,거제시,포로수용소유적공원
경상남도,거제시,학동해수욕장
경상남도,거제시,함목해수욕장
경상남도,거제시,해금강 테마박물관
경상남도,거제시,"해금강,외도"
경상남도,거제시,해금강블루마을리조트
경상남도,거제시,황포해수욕장
경상남도,거제시,흥남해수욕장
경상남도,양산시,내원사
경상남도,양산시,대운산자연휴양림
경상남도,양산시,동부산 컨트리클럽
경상남도,양산시,동원로얄cc
경상남도,양산시,양산시립박물관
경상남도,양산시,양산에덴밸리스키장
경상남도,양산시,양산컨트리클럽
경상남도,양산시,양산타워
경상남도,양산시,에덴밸리 루지
경상남도,양산시,에덴밸리 컨트리클럽
경상남도,양산시,에이원 컨트리클럽
경상남도,양산시,원동자연휴양림
경상남도,양산시,임경대
경상남도,양산시,통도 환타지아
경상남도,양산시,통도사
경상남도,양산시,통도파인이스트골프장
경상남도,양산시,홍룡사
경상남도,양산시,황산베랑길
경상남도,의령군,목도수목원(일준부채박물관)
경상남도,의령군,벽계관광지
경상남도,의령군,일붕사
경상남도,의령군,충익사
경상남도,의령군,호암 이병철 생가
경상남도,함안군,고려동유적지
경상남도,함안군,악양둑방길
경상남도,함안군,악양생태공원
경상남도,함안군,애국지사 산돌 손양원목사 기념관
경상남도,함안군,여항산
경상남도,함안군,입곡군립공원
경상남도,함안군,함안 말이산 고분군
경상남도,함안군,함안박물관
경상남도,함안군,함안연꽃테마파크
경상남도,창녕군,레이크힐스호텔부곡
경상남도,창녕군,박진전쟁기념관
경상남도,창녕군,부곡 스파디움 따오기호텔
경상남도,창녕군,부곡가든관광호텔
경상남도,창녕군,부곡온천 르네상스관
경상남도,창녕군,부곡하와이
경상남도,창녕군,부곡하와이관광호텔
경상남도,창녕군,비봉리패총전시관
경상남도,창녕군,산토끼 노래동산
경상남도,창녕군,우포늪
경상남도,창녕군,우포늪 생태관
경상남도,창녕군,우포생태촌 유스호스텔
경상남도,창녕군,일성부곡콘도
경상남도,창녕군,창녕박물관
경상남도,창녕군,호텔레인보우
경상남도,창녕군,화왕산군립공원
경상남도,창녕군,화왕산자연휴양림
경상남도,고성군,거류산
경상남도,고성군,고성박물관
경상남도,고성군,고성탈박물관
경상남도,고성군,공룡박물관
경상남도,고성군,당항포
경상남도,고성군,문수암
경상남도,고성군,상족암 군립공원
경상남도,고성군,옥천사
경상남도,고성군,운흥사
경상남도,고성군,적석산
경상남도,남해군,거북선전시관
경상남도,남해군,관광유람선(러브크루즈호)
경상남도,남해군,나비생태공원
경상남도,남해군,남해 양떼목장 양모리학교
경상남도,남해군,남해국제탈공연예술촌
경상남도,남해군,남해군 요트학교
경상남도,남해군,남해스포츠파크
경상남도,남해군,남해유배문학관
경상남도,남해군,남해편백자연휴양림
경상남도,남해군,망운산
경상남도,남해군,사우스케이프(골프장)
경상남도,남해군,상주해수욕장
경상남도,남해군,섬이정원
경상남도,남해군,송정해수욕장
경상남도,남해군,아난티남해(골프장)
경상남도,남해군,원예예술촌
경상남도,남해군,이락사
경상남도,남해군,이순신영상관
경상남도,남해군,충렬사(거북선)
경상남도,남해군,토피아랜드 테마정원
경상남도,남해군,파독전시관
경상남도,남해군,"한려해상국립공원 금산(등산로입구,두모마을)"
경상남도,남해군,한려해상국립공원 금산(복곡주차장)
경상남도,남해군,해오름예술촌
경상남도,하동군,구재봉 자연휴양림
경상남도,하동군,금오산 스윙점프
경상남도,하동군,금오산 짚와이어
경상남도,하동군,삼성궁
경상남도,하동군,송림공원
경상남도,하동군,지리산생태과학관
경상남도,하동군,지리산쌍계사
경상남도,하동군,최참판댁
경상남도,하동군,평사리공원
경상남도,하동군,하동군 청소년수련원
경상남도,하동군,하동레일파크
경상남도,하동군,하동야생차박물관
경상남도,하동군,화개장터
경상남도,산청군,남명조식유적지
경상남도,산청군,남사예담촌
경상남도,산청군,목면시배유지
경상남도,산청군,산청한의학박물관
경상남도,산청군,성철대종사생가
경상남도,산청군,전구형왕릉
경상남도,산청군,지리산국립공원(거림)
경상남도,산청군,지리산국립공원(내원)
경상남도,산청군,지리산국립공원(산청군)
경상남도,산청군,지리산국립공원(유평)
경상남도,산청군,지리산국립공원(중산리)
경상남도,산청군,지리산빨치산토벌전시관
경상남도,산청군,황매산(산청군)
경상남도,산청군,황매산영화주제공원
경상남도,함양군,기백산군립공원
경상남도,함양군,농월정
경상남도,함양군,일두고택
경상남도,함양군,지리산국립공원(백무동계곡)
경상남도,함양군,추성계곡
경상남도,함양군,함양상림
경상남도,거창군,가남정보화마을
경상남도,거창군,가조온천관광지 더블유모텔
경상남도,거창군,가조온천관광지 마이다스온천모텔
경상남도,거창군,가조온천관광지 모텔테마
경상남도,거창군,가조온천관광지 아이원(I1)모텔
경상남도,거창군,가조온천관광지 아이투(I2)모텔
경상남도,거창군,가조온천관광지 유(U)모텔
경상남도,거창군,가조온천관광지 짬모텔
경상남도,거창군,가조온천관광지(백두산천지온천)
경상남도,거창군,개금 약초마을
경상남도,거창군,거기애사과마을
경상남도,거창군,거열산성군립공원
경상남도,거창군,거창박물관
경상남도,거창군,거창사건 추모공원
경상남도,거창군,거창사과테마파크
경상남도,거창군,고견사
경상남도,거창군,금원산자연휴양림
경상남도,거창군,달빛고운월성마을
경상남도,거창군,덕유산국립공원(거창군)
경상남도,거창군,서변정보화마을
경상남도,거창군,솔향기돌담마을
경상남도,거창군,수승대관광지
경상남도,거창군,수승대관광지 수승대모텔
경상남도,거창군,숲옛마을
경상남도,거창군,월성계곡
경상남도,거창군,월성청소년수련원
경상남도,거창군,"장풍숲,척수대"
경상남도,거창군,정온선생종택
경상남도,거창군,하늘비단마을
경상남도,거창군,황금원숭이마을
경상남도,합천군,가야산국립공원(해인사)
경상남도,합천군,미숭산관광지
경상남도,합천군,보조댐관광지
경상남도,합천군,"악견산,금성산"
경상남도,합천군,오도산자연휴양림
경상남도,합천군,합천박물관
경상남도,합천군,합천영상테마파크
경상남도,합천군,합천호관광지
경상남도,합천군,황매산군립공원
경상북도,포항시,경상북도수목원
경상북도,포항시,구룡포 근대문화거리 홍보관
경상북도,포항시,구룡포과메기문화관
경상북도,포항시,구룡포근대문화역사관
경상북도,포항시,구룡포해수욕장
경상북도,포항시,국립등대박물관
경상북도,포항시,귀비고
경상북도,포항시,기청산식물원
경상북도,포항시,덕동문화마을
경상북도,포항시,덕실마을(대통령고향마을)
경상북도,포항시,도구해수욕장
경상북도,포항시,방사광가속기
경상북도,포항시,보경사
경상북도,포항시,북부해수욕장
경상북도,포항시,사방기념공원
경상북도,포항시,새마을기념관
경상북도,포항시,새천년기념관
경상북도,포항시,송도해수욕장
경상북도,포항시,영일만크루즈
경상북도,포항시,영일민속박물관
경상북도,포항시,오어사
경상북도,포항시,운제산
경상북도,포항시,월포해수욕장
경상북도,포항시,죽도시장
경상북도,포항시,지능로봇연구소
경상북도,포항시,칠포해수욕장
경상북도,포항시,포스코
경상북도,포항시,포스코역사관
경상북도,포항시,포항가속기연구소
경상북도,포항시,포항시립미술관
경상북도,포항시,포항운하홍보관
경상북도,포항시,포항함
경상북도,포항시,한국로봇융합연구원
경상북도,포항시,해맞이광장
경상북도,포항시,화진해수욕장
경상북도,포항시,환호해맞이공원
경상북도,경주시,경주 동궁과 월지
경상북도,경주시,경주 무열왕릉
경상북도,경주시,경주 세계문화엑스포공원
경상북도,경주시,경주 양동마을
경상북도,경주시,경주 오릉
경상북도,경주시,경주 토함산 (불국사탐방로 제외)
경상북도,경주시,경주감은사지
경상북도,경주시,경주동궁원
경상북도,경주시,경주월드
경상북도,경주시,경주첨성대
경상북도,경주시,교촌한옥마을
경상북도,경주시,구미산
경상북도,경주시,국립경주박물관
경상북도,경주시,기림사
경상북도,경주시,김유신장군묘
경상북도,경주시,남산
경상북도,경주시,단석산(국립공원)
경상북도,경주시,대릉원
경상북도,경주시,무열왕릉
경상북도,경주시,문무대왕릉
경상북도,경주시,민속공예촌
경상북도,경주시,보문관광단지
경상북도,경주시,분황사
경상북도,경주시,불국사
경상북도,경주시,석굴암
경상북도,경주시,소금강산
경상북도,경주시,신라밀레니엄파크
경상북도,경주시,신라역사과학관
경상북도,경주시,양남 주상절리 전망대
경상북도,경주시,옥산서원
경상북도,경주시,통일전
경상북도,경주시,포석정
경상북도,김천시,김천녹색미래과학관
경상북도,김천시,김천시립미술관
경상북도,김천시,김천실내체육관
경상북도,김천시,문화예술회관
경상북도,김천시,부항댐 출렁다리
경상북도,김천시,부항댐(물 문화관)
경상북도,김천시,빗내농악전수관
경상북도,김천시,세계도자기박물관
경상북도,김천시,수도계곡
경상북도,김천시,수도산 자연휴양림
경상북도,김천시,수도암
경상북도,김천시,옛날솜씨마을
경상북도,김천시,이화만리 녹색농촌 체험마을
경상북도,김천시,증산수도계곡캠핑장
경상북도,김천시,직지문화공원
경상북도,김천시,직지사
경상북도,김천시,청암사
경상북도,안동시,갈라산
경상북도,안동시,경북도청
경상북도,안동시,계명산자연휴양림
경상북도,안동시,공예문화전시관(체험관 포함)
경상북도,안동시,권정생동화나라
경상북도,안동시,남안동컨트리클럽
경상북도,안동시,농암종택
경상북도,안동시,단호샌드파크캠핑장
경상북도,안동시,도산서원
경상북도,안동시,도산온천
경상북도,안동시,봉정사
경상북도,안동시,산림과학박물관
경상북도,안동시,선성현문화단지
경상북도,안동시,시립민속박물관
경상북도,안동시,안동국제탈춤페스티벌
경상북도,안동시,안동군자마을
경상북도,안동시,안동독립운동기념관
경상북도,안동시,안동문화관광단지 온뜨레피움
경상북도,안동시,안동문화관광단지 유교랜드
경상북도,안동시,안동문화관광단지 휴그린 골프장
경상북도,안동시,안동물문화관
경상북도,안동시,안동예절학교
경상북도,안동시,안동임청각
경상북도,안동시,안동체육관
경상북도,안동시,안동한우불고기타운
경상북도,안동시,안동한지
경상북도,안동시,"안동호(유람선,배스낚시)"
경상북도,안동시,암산.무릉유원지
경상북도,안동시,암산유원지
경상북도,안동시,예움터마을
경상북도,안동시,이육사문학관
경상북도,안동시,이천동석불상
경상북도,안동시,임하호 캠핑 수상레저타운
경상북도,안동시,전통문화콘텐츠박물관
경상북도,안동시,지례예술촌
경상북도,안동시,"천등산(1코스, 2코스)"
경상북도,안동시,탑블리스 골프장
경상북도,안동시,태사묘
경상북도,안동시,하회동탈박물관
경상북도,안동시,하회마을
경상북도,안동시,학가산온천
경상북도,안동시,한국국학진흥원
경상북도,구미시,(주)호텔 금오산
경상북도,구미시,구미과학관
경상북도,구미시,구미시 탄소제로교육관
경상북도,구미시,구미유비쿼터스체험관
경상북도,구미시,금오산(탐방로 입구)
경상북도,구미시,도리사
경상북도,구미시,박대통령생가
경상북도,구미시,산동참생태숲
경상북도,구미시,신라불교초전지
경상북도,구미시,야은역사체험관
경상북도,구미시,옥성자연휴양림
경상북도,구미시,왕산허위선생기념관
경상북도,구미시,천생산성
경상북도,영주시,국립산림치유원
경상북도,영주시,무섬마을
경상북도,영주시,부석사
경상북도,영주시,선비문화수련원
경상북도,영주시,소백산 풍기온천
경상북도,영주시,소백산국립공원
경상북도,영주시,소백산국립공원(부석)
경상북도,영주시,소백산국립공원(삼가)
경상북도,영주시,소백산국립공원(초암)
경상북도,영주시,소백산국립공원(희방)
경상북도,영주시,소수서원
경상북도,영주시,순흥벽화고분 및 금성단
경상북도,영주시,영주 판타시온 리조트
경상북도,영주시,영주호 오토캠핑장
경상북도,영주시,옥녀봉자연휴양림
경상북도,영주시,인삼박물관
경상북도,영주시,장말손 유물각
경상북도,영주시,장수관광농원
경상북도,영주시,죽령 옛길
경상북도,영주시,콩세계과학관
경상북도,영주시,풍기인삼시장
경상북도,영천시,거조암
경상북도,영천시,국립영천호국원
경상북도,영천시,도계서원
경상북도,영천시,돌할매공원
경상북도,영천시,동의참누리원 영천 한의마을
경상북도,영천시,만불사
경상북도,영천시,보현산댐짚와이어
경상북도,영천시,보현산천문대
경상북도,영천시,사일온천
경상북도,영천시,수도사
경상북도,영천시,시안아트
경상북도,영천시,영천 전투메모리얼파크 체험관
경상북도,영천시,영천보현산천문과학관
경상북도,영천시,운주산승마자연휴양림
경상북도,영천시,은해사
경상북도,영천시,임고강변공원
경상북도,영천시,임고서원
경상북도,영천시,천수누림길
경상북도,영천시,충효사
경상북도,영천시,치산관광지
경상북도,영천시,치산관광지 등산로 입구
경상북도,영천시,치산관광지캠핑장
경상북도,상주시,경천대
경상북도,상주시,국립낙동강생물자원관
경상북도,상주시,나각산
경상북도,상주시,낙동 승곡마을
경상북도,상주시,낙동강 역사이야기관
경상북도,상주시,남장사
경상북도,상주시,모동 지장마을
경상북도,상주시,문장대
경상북도,상주시,백화산
경상북도,상주시,병천마을(용유계곡)
경상북도,상주시,북장사
경상북도,상주시,상주국제승마장
경상북도,상주시,상주동학교당
경상북도,상주시,상주박물관
경상북도,상주시,상주임란북천전적지
경상북도,상주시,상주자전거박물관
경상북도,상주시,성주봉자연휴양림
경상북도,상주시,용흥사(갑장산)
경상북도,상주시,중동드라마세트장
경상북도,상주시,충의사
경상북도,상주시,한방건강센터
경상북도,상주시,화동 버드니마을
경상북도,상주시,효자정재수기념관
경상북도,문경시,경천호
경상북도,문경시,국립대야산자연휴양림
경상북도,문경시,김룡사계곡
경상북도,문경시,문경 국민여가 캠핑장
경상북도,문경시,문경관광사격장
경상북도,문경시,문경도자기전시관
경상북도,문경시,문경레저타운
경상북도,문경시,문경새재도립공원
경상북도,문경시,문경새재오픈세트장
경상북도,문경시,문경석탄박물관
경상북도,문경시,문경온천
경상북도,문경시,문경천문대
경상북도,문경시,문경철로자전거
경상북도,문경시,문경활공랜드
경상북도,문경시,박열의사기념관
경상북도,문경시,백두대간등산
경상북도,문경시,불정자연휴양림
경상북도,문경시,사계절썰매장
경상북도,문경시,쌍룡계곡
경상북도,문경시,에코랄라
경상북도,문경시,"용추,선유동계곡"
경상북도,문경시,운강이강년기념관
경상북도,문경시,자연생태박물관
경상북도,문경시,진남교반
경상북도,문경시,청소년수련장
경상북도,문경시,청운각
경상북도,경산시,갓바위
경상북도,경산시,경산시립박물관
경상북도,경산시,경산임당동고분군
경상북도,경산시,경산조영동고분군
경상북도,경산시,남매지
경상북도,경산시,대가대 박물관
경상북도,경산시,대구골프장
경상북도,경산시,대구대학교 중앙박물관
경상북도,경산시,대구컨트리클럽
경상북도,경산시,대구한의대 박물관
경상북도,경산시,삼성현역사문화관
경상북도,경산시,상대온천
경상북도,경산시,상대온천관광호텔
경상북도,경산시,석정온천
경상북도,경산시,석정온천관광호텔
경상북도,경산시,압량유적
경상북도,경산시,영남대학교 박물관
경상북도,경산시,인터불고경산골프장
경상북도,경산시,인터불고경산컨트리클럽
경상북도,경산시,자인계정숲
경상북도,군위군,경북대학교 자연사박물관
경상북도,군위군,김수환추기경 사랑과 나눔공원
경상북도,군위군,"동산계곡, 대율리전통마을"
경상북도,군위군,사라온이야기마을
경상북도,군위군,삼존석굴
경상북도,군위군,석산리 산촌생태마을
경상북도,군위군,인각사
경상북도,군위군,장곡자연휴양림
경상북도,군위군,장곡휴양림
경상북도,군위군,추억의 학교 엄마아빠 어렸을 적에
경상북도,의성군,고운사
경상북도,의성군,교촌녹색농촌체험마을
경상북도,의성군,금봉휴양림
경상북도,의성군,금성산
경상북도,의성군,대곡사
경상북도,의성군,빙계계곡
경상북도,의성군,산수유마을
경상북도,의성군,산운마을
경상북도,의성군,의성조문국박물관
경상북도,의성군,의성조문국사적지
경상북도,의성군,청화산
경상북도,의성군,탑산온천
경상북도,의성군,한국애플리즈 나만의 사과와인 만드기
경상북도,청송군,군립청송야송미술관
경상북도,청송군,내룡리얼음골
경상북도,청송군,달기약수탕
경상북도,청송군,솔기온천
경상북도,청송군,송소고택
경상북도,청송군,신성계곡
경상북도,청송군,양수발전소
경상북도,청송군,주산지
경상북도,청송군,주왕산국립공원 상의 탐방로
경상북도,청송군,주왕산국립공원 월외 탐방로
경상북도,청송군,주왕산국립공원 절골 탐방로
경상북도,청송군,"주왕산국립공원(절골계곡, 달기폭포 포함)"
경상북도,청송군,청송민속박물관
경상북도,청송군,청송백자전수장
경상북도,청송군,청송자연휴양림
경상북도,청송군,항일의병기념공원
경상북도,영양군,검마산자연휴양림
경상북도,영양군,두들마을
경상북도,영양군,몽현미륵존불
경상북도,영양군,본신계곡
경상북도,영양군,삼의계곡
경상북도,영양군,선바위관광지
경상북도,영양군,수하계곡
경상북도,영양군,연당마을(서석지)
경상북도,영양군,영양군청소년수련원
경상북도,영양군,영양반딧불이천문대
경상북도,영양군,음식디미방
경상북도,영양군,일월산
경상북도,영양군,일월척금대
경상북도,영양군,자연생태공원
경상북도,영양군,장계향문화체험교육원
경상북도,영양군,주실마을
경상북도,영양군,지훈문학관
경상북도,영양군,침벽공원
경상북도,영양군,흥림산자연휴양림
경상북도,영덕군,강구항
경상북도,영덕군,경보화석박물관
경상북도,영덕군,경정해수욕장
경상북도,영덕군,고래불백사장
경상북도,영덕군,괴시리전통마을
경상북도,영덕군,남호해수욕장
경상북도,영덕군,대진해수욕장
경상북도,영덕군,동해비치관광호텔
경상북도,영덕군,동해해상관광호텔
경상북도,영덕군,부경온천
경상북도,영덕군,삼사해상공원
경상북도,영덕군,신돌석장군유적지
경상북도,영덕군,신재생에너지전시관
경상북도,영덕군,어촌민속전시관
경상북도,영덕군,영덕블루로드
경상북도,영덕군,영덕심층수온천
경상북도,영덕군,오보해수욕장
경상북도,영덕군,오천솔밭
경상북도,영덕군,옥계계곡
경상북도,영덕군,장사해수욕장
경상북도,영덕군,축산항
경상북도,영덕군,칠보산자연휴양림
경상북도,영덕군,팔각산(달산면옥계리등산로)
경상북도,영덕군,풍력발전단지
경상북도,영덕군,하저해수욕장
경상북도,영덕군,해맞이공원
경상북도,청도군,가지산(청도군)
경상북도,청도군,남산계곡
경상북도,청도군,동창천
경상북도,청도군,비슬관광농원
경상북도,청도군,비슬산
경상북도,청도군,삼계리계곡
경상북도,청도군,새마을운동발상지기념관
경상북도,청도군,선암서원
경상북도,청도군,송암정사
경상북도,청도군,신화랑풍류마을 오토캠핑장
경상북도,청도군,와인터널
경상북도,청도군,용각산
경상북도,청도군,용암온천
경상북도,청도군,용천사
경상북도,청도군,운문댐
경상북도,청도군,운문사
경상북도,청도군,운문산군립공원
경상북도,청도군,운문산자연휴양림
경상북도,청도군,유천천
경상북도,청도군,유호연지
경상북도,청도군,자계서원
경상북도,청도군,청도군자전거공원캠핑장
경상북도,청도군,청도레일바이크
경상북도,청도군,청도박물관
경상북도,청도군,청도소싸움경기장
경상북도,청도군,청도소싸움축제
경상북도,청도군,청도신화랑풍류마을
경상북도,청도군,청도와인터널
경상북도,청도군,청도천
경상북도,청도군,청도프로방스
경상북도,청도군,청도향교
경상북도,청도군,코미디철가방극장
경상북도,청도군,한국코미디타운
경상북도,고령군,가얏고마을
경상북도,고령군,개실마을
경상북도,고령군,개포나루터
경상북도,고령군,고령 마스터피스cc
경상북도,고령군,고령 유니밸리CC
경상북도,고령군,고령군 향토문화학교
경상북도,고령군,고령양전동암각화
경상북도,고령군,고령지산동고분군
경상북도,고령군,내사랑 딸기
경상북도,고령군,다례원
경상북도,고령군,대가야 역사테마관광지
경상북도,고령군,대가야박물관
경상북도,고령군,대가야생활촌
경상북도,고령군,대가야체험캠프
경상북도,고령군,미니멀 동물원
경상북도,고령군,미숭산자연휴양림
경상북도,고령군,반룡사
경상북도,고령군,별나무캠핑장
경상북도,고령군,산림녹화기념숲
경상북도,고령군,산주마을
경상북도,고령군,상비리계곡
경상북도,고령군,생비원
경상북도,고령군,서우재마을
경상북도,고령군,신리마을
경상북도,고령군,신촌숲
경상북도,고령군,예마을
경상북도,고령군,옥계야영장
경상북도,고령군,장태백의 버섯마을
경상북도,고령군,한팜농원
경상북도,고령군,향기정원
경상북도,성주군,가야산 야생화식물원
경상북도,성주군,가야산국립공원(만물상)
경상북도,성주군,가야산국립공원(성주군)
경상북도,성주군,가야산국립공원(용기골)
경상북도,성주군,금수문화공원야영장
경상북도,성주군,성주 경산리의 성밖숲
경상북도,성주군,성주 성산동 고분군
경상북도,성주군,성주생활문화센터
경상북도,성주군,세종대왕자태실
경상북도,성주군,수륜중기마을
경상북도,성주군,아라월드
경상북도,성주군,추억박물관
경상북도,성주군,포천계곡
경상북도,성주군,한개마을
경상북도,성주군,회연서원
경상북도,칠곡군,가산산성
경상북도,칠곡군,가산산성야영장
경상북도,칠곡군,구상문학관
경상북도,칠곡군,다부동전적기념관
경상북도,칠곡군,송정자연휴양림
경상북도,칠곡군,왜관지구전적기념관
경상북도,칠곡군,칠곡보 오토캠핑장
경상북도,칠곡군,칠곡호국평화기념관
경상북도,예천군,가오실지
경상북도,예천군,명봉유원지
경상북도,예천군,삼강주막
경상북도,예천군,석송령
경상북도,예천군,선몽대
경상북도,예천군,약포유물전시관
경상북도,예천군,예천군곤충생태체험관
경상북도,예천군,예천온천
경상북도,예천군,예천진호국제양궁장
경상북도,예천군,예천충효테마공원
경상북도,예천군,"용문사,초간정"
경상북도,예천군,천문우주과학공원
경상북도,예천군,"학가산자연휴양림,미호천,천호예술원,오신대교"
경상북도,예천군,활기찬 예천! 활체험센터
경상북도,예천군,회룡포
경상북도,봉화군,"관광축제(은어,송이)"
경상북도,봉화군,국립백두대간수목원
경상북도,봉화군,다덕약수탕
경상북도,봉화군,띠띠미 마을
경상북도,봉화군,"분천역(백두대간협곡열차,중부내륙순환열차)"
경상북도,봉화군,비지정관광지
경상북도,봉화군,승부역(관광열차)
경상북도,봉화군,승부역(환상선 눈꽃열차)
경상북도,봉화군,오전약수탕관광지
경상북도,봉화군,우곡성지
경상북도,봉화군,워낭소리 촬영지
경상북도,봉화군,청량산도립공원(봉화군)
경상북도,봉화군,청옥산자연휴양림
경상북도,봉화군,축서사
경상북도,봉화군,충재유물관(닭실)
경상북도,울진군,거일1리 어촌체험 휴양마을
경상북도,울진군,거일1리어촌체험마을
경상북도,울진군,격암 남사고 유적지
경상북도,울진군,고포마을
경상북도,울진군,구산 어촌체험 휴양마을
경상북도,울진군,구산리어촌체험마을
경상북도,울진군,구산해수욕장
경상북도,울진군,구수곡자연휴양림
경상북도,울진군,굴구지산촌체험마을
경상북도,울진군,금강소나무숲길
경상북도,울진군,기성리어촌체험마을
경상북도,울진군,기성망양해수욕장
경상북도,울진군,나곡1리 어촌체험 휴양마을
경상북도,울진군,나곡리어촌체험마을
경상북도,울진군,나곡바다낚시공원
경상북도,울진군,나곡해수욕장
경상북도,울진군,대풍헌
경상북도,울진군,덕구계곡
경상북도,울진군,덕구온천
